dataset,exposure,exposure_label,outcome,outcome_label,APP_REGION,Caregiving_MentalHealth2,weighted_n,raw_n,row_pct,row_raw_n,MedConditions_Depression,FreqUseInternet,Internet_Cell2,Internet_HighSpeed2,Electronic2_HealthInfo,TestSource_HCPCounselor,RiskTest_Counselor,SharedRes4_Counselor,UndGenTest3_Counselor,UseInternet,Internet_DialUp,Internet_HighSpeed,Internet_Cell
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,11624.0,76,0.012996640149376387,5166,,,,,,,,,-6.0,1.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,1280.0,8,0.0014311510143841858,5166,,,,,,,,,-2.0,1.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,-1029.0,147,-0.001150511245157287,5166,,,,,,,,,-7.0,1.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,144231.0,842,0.8008473164610379,1084,,,,,,,,,-1.0,2.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,19297.0,115,0.1071472198469722,1084,,,,,,,,,2.0,2.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,8510.0,63,0.047252051660762476,1084,,,,,,,,,-6.0,2.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,3675.0,20,0.020405556974536086,1084,,,,,,,,,1.0,2.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,3451.0,22,0.01916178969227865,1084,,,,,,,,,-9.0,2.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,1046.0,6,0.005807949005541427,1084,,,,,,,,,-2.0,2.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",UndGenTest3_Counselor,"G10. If you had any genetic test, who helped you understand the results? Genetic",,,-112.0,16,-0.0006218836411287188,1084,,,,,,,,,-7.0,2.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,639099.0,3609,0.714568111048374,5166,2.0,,,,,,,,,1.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,252301.0,1362,0.2820944000626129,5166,1.0,,,,,,,,,1.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,4070.0,40,0.004550612991049716,5166,-9.0,,,,,,,,,1.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,-1085.0,155,-0.001213124102036595,5166,-7.0,,,,,,,,,1.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,137697.0,822,0.7645670690401892,1084,2.0,,,,,,,,,2.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,40025.0,216,0.2222401137158658,1084,1.0,,,,,,,,,2.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,2495.0,29,0.013853568612644227,1084,-9.0,,,,,,,,,2.0,,,
HINTS6_2022,UseInternet,"B1. Do you ever go on-line to access the Internet or World Wide Web, or to send ",MedConditions_Depression,H6e. Has a doctor or other health professional ever told you that you had depres,,,-119.0,17,-0.0006607513686992637,1084,-7.0,,,,,,,,,2.0,,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,133686.0,793,0.8243825733049671,977,,,,,,,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,17066.0,95,0.10523849165972929,977,,,,,,,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,4940.0,26,0.03046280023432923,977,,,,,,,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,3475.0,29,0.021428791662812568,977,,,,,,,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,2493.0,16,0.015373230968458051,977,,,,,,,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-2.0,610.0,3,0.0037616008386519902,977,,,,,,,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-7.0,-105.0,15,-0.0006474886689482935,977,,,,,,,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,14268.0,81,0.7956281715273518,107,,,,,,,,,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,2223.0,15,0.1239614119221547,107,,,,,,,,,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,812.0,6,0.04527965203814197,107,,,,,,,,,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,439.0,3,0.024480008922098923,107,,,,,,,,,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-2.0,200.0,1,0.011152623654714772,107,,,,,,,,,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,-9.0,1,-0.0005018680644621647,107,,,,,,,,,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,7270.0,47,0.7828146871971573,60,,,,,,,,,,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,871.0,5,0.09378701410573921,60,,,,,,,,,,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,625.0,4,0.06729837407128243,60,,,,,,,,,,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,331.0,3,0.03564121890815118,60,,,,,,,,,,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,190.0,1,0.02045870571766986,60,,,,,,,,,,,-9.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,24570.0,139,0.782210053802808,186,,,,,,,,,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,4791.0,27,0.1525261850943937,186,,,,,,,,,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,1107.0,7,0.03524243099551113,186,,,,,,,,,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,839.0,4,0.026710388080608705,186,,,,,,,,,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,160.0,1,0.00509375696412085,186,,,,,,,,,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-7.0,-56.0,8,-0.0017828149374422974,186,,,,,,,,,,,1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-1.0,716000.0,4019,0.8387148919920299,4920,,,,,,,,,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,2.0,97903.0,549,0.11468254758477053,4920,,,,,,,,,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,1.0,34421.0,186,0.04032039845985707,4920,,,,,,,,,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-6.0,3556.0,24,0.004165461111625221,4920,,,,,,,,,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-9.0,1767.0,10,0.0020698452711591015,4920,,,,,,,,,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-2.0,929.0,5,0.0010882208584645193,4920,,,,,,,,,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",Caregiving_MentalHealth2,F3. (For the individual to whom you provide the most care) For which conditions ,,-7.0,-889.0,127,-0.0010413652779063052,4920,,,,,,,,,,,2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,75723.0,445,0.46695032836925354,977,,,,,,-1.0,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,58405.0,343,0.36015786390404836,977,,,,,,2.0,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,20416.0,119,0.1258964634785558,977,,,,,,1.0,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,4778.0,38,0.029463817716523295,977,,,,,,-6.0,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,2492.0,14,0.015367064409706163,977,,,,,,-9.0,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,463.0,2,0.0028551167021243795,977,,,,,,-2.0,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,-112.0,16,-0.0006906545802115129,977,,,,,,-7.0,,,,,-1.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,9017.0,49,0.5028160374728154,107,,,,,,-1.0,,,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,3975.0,25,0.22165839513745608,107,,,,,,2.0,,,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,2628.0,16,0.1465454748229521,107,,,,,,1.0,,,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,1175.0,7,0.06552166397144929,107,,,,,,-9.0,,,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,801.0,8,0.04466625773713266,107,,,,,,-6.0,,,,,-2.0,,
HINTS6_2022,Internet_DialUp,"B2a. When you use the Internet, do you access it through a regular dial-up telep",TestSource_HCPCounselor,G2. From which of the following sources did you read or hear anything about gene,,,337.0,2,0.01879217085819439,107,,,,,,-2.0,,,,,-2.0,,
